amazon_brand,answered_questions,amazons_choice,average_rating,best_seller_category,best_seller_rank,climate_friendly,coupon_percent,department,discount_percent,fakespot_ranking,free_prime_shipping,free_returns,limited_stock,log_unit_price,negative_log_best_seller_rank,new_seller,number_of_ratings,product_department,return_within_days,scaled_relevance_score,search_id,search_rank,ships_from_amazon,small_business,sold_by_amazon,sponsored,standard_shipping_date_range,standard_shipping_expected_date,subscribe_coupon,subscription_available,unit,unit_price,one_star_percent,two_star_percent,three_star_percent,four_star_percent,five_star_percent
FALSE,0,TRUE,4.7,Movies & TV,3,FALSE,0,Movies & TV,0.794819184406258,1,TRUE,TRUE,TRUE,3.663305202994506,-6.331501849893691,TRUE,7586,dvd,30,0.061150229229840015,Movies & TV-sitcom box sets,1,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,38.99,2,1,3,8,6
FALSE,0,FALSE,4.7,Movies & TV,6,FALSE,0,Movies & TV,1.1212488632919067,1,TRUE,FALSE,FALSE,3.49620448524049,-7.710653323501202,FALSE,4514,dvd,30,0.42266405470594265,Movies & TV-sitcom box sets,2,FALSE,FALSE,FALSE,FALSE,1,2023-05-25,FALSE,FALSE,Purchase,32.99,3,1,3,8,5
FALSE,0,TRUE,4.8,Movies & TV,2,FALSE,0,Movies & TV,1.0693342531907557,4,TRUE,TRUE,FALSE,3.3669509429335642,-6.152732694704104,TRUE,5500,dvd,30,-0.5611585539281353,Movies & TV-sitcom box sets,3,TRUE,FALSE,TRUE,TRUE,0,2023-05-22,FALSE,FALSE,Purchase,28.99,2,1,3,8,7
FALSE,295,TRUE,4.4,Musical Instruments,13,FALSE,0,Musical Instruments,0,2,TRUE,TRUE,FALSE,5.075111313280621,-5.602118820879701,FALSE,9319,musical_instruments,30,0.2815904583470612,Musical Instruments-electric guitar,1,TRUE,FALSE,FALSE,TRUE,0,2023-05-23,FALSE,FALSE,Purchase,159.99,5,2,7,7,8
FALSE,146,TRUE,4.6,Musical Instruments,31,FALSE,0,Musical Instruments,0,3,TRUE,FALSE,FALSE,5.799062350971077,-7.1098794630722715,TRUE,1949,musical_instruments,30,0.2510200839916871,Musical Instruments-electric guitar,2,FALSE,FALSE,FALSE,TRUE,1,2023-05-22,FALSE,FALSE,Purchase,329.99,3,1,4,3,9
FALSE,170,FALSE,4.6,Musical Instruments,19,FALSE,0,Musical Instruments,0,2,TRUE,TRUE,FALSE,5.192901293791388,-6.2766434893416445,TRUE,5088,musical_instruments,30,0.3081840530981342,Musical Instruments-electric guitar,3,TRUE,FALSE,FALSE,TRUE,0,2023-05-23,TRUE,FALSE,Purchase,179.99,3,2,5,6,4
FALSE,481,TRUE,4.5,Musical Instruments,5,FALSE,0,Musical Instruments,0,3,TRUE,FALSE,FALSE,4.941570991486734,-5.4116460518550396,TRUE,8374,musical_instruments,0,0.2953469658933341,Musical Instruments-electric guitar,4,FALSE,FALSE,FALSE,FALSE,0,2023-05-17,FALSE,FALSE,Purchase,139.99,4,2,7,5,1
FALSE,12,TRUE,4.6,Musical Instruments,61,FALSE,0,Musical Instruments,0.047364909939959975,4,TRUE,FALSE,TRUE,7.312553498102598,-10.536035110967143,TRUE,32,musical_instruments,30,0.2630932336648936,Musical Instruments-electric guitar,5,FALSE,FALSE,FALSE,FALSE,3,2023-05-21,FALSE,FALSE,Purchase,1499,6,0,5,8,1
FALSE,155,TRUE,4.5,Musical Instruments,28,FALSE,0.09877762686751451,Musical Instruments,0,2,TRUE,FALSE,FALSE,4.3943256902608985,-6.985641817639208,TRUE,3246,musical_instruments,0,0.32173217747359856,Musical Instruments-electric guitar,6,FALSE,FALSE,FALSE,FALSE,0,2023-05-24,FALSE,FALSE,Purchase,80.99,4,3,7,7,0
FALSE,295,TRUE,4.4,Musical Instruments,12,FALSE,0,Musical Instruments,0,2,TRUE,TRUE,FALSE,5.075111313280621,-5.602118820879701,TRUE,9319,musical_instruments,30,0.2759824166623958,Musical Instruments-electric guitar,7,TRUE,FALSE,FALSE,FALSE,0,2023-05-23,FALSE,FALSE,Purchase,159.99,5,2,7,7,8
FALSE,0,FALSE,4,Musical Instruments,48,FALSE,0,Musical Instruments,0,4,TRUE,TRUE,FALSE,4.605070180987758,-8.552753366814787,TRUE,80,musical_instruments,30,0.3196487480496265,Musical Instruments-electric guitar,8,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,99.99,2,2,0,9,6
FALSE,19,FALSE,4.4,Musical Instruments,33,FALSE,0,Musical Instruments,0.2500208350695893,3,TRUE,TRUE,FALSE,4.787408405976297,-7.566311014772463,TRUE,1016,musical_instruments,30,0.34579962913375967,Musical Instruments-electric guitar,9,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,119.99,5,3,0,6,7
FALSE,86,FALSE,4.5,Musical Instruments,41,FALSE,0,Musical Instruments,0,2,TRUE,TRUE,FALSE,5.461201229449516,-8.059276223305648,TRUE,876,musical_instruments,30,0.25550655756783075,Musical Instruments-electric guitar,10,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,235.38,5,2,4,5,3
FALSE,50,FALSE,4.4,Musical Instruments,24,FALSE,0,Musical Instruments,0.17648096946879227,2,TRUE,TRUE,FALSE,5.135739611790679,-6.669498089857879,TRUE,594,musical_instruments,30,0.2875344072665242,Musical Instruments-electric guitar,11,TRUE,FALSE,FALSE,TRUE,0,2023-05-22,FALSE,FALSE,Purchase,169.99,5,4,7,6,8
FALSE,170,FALSE,4.6,Musical Instruments,20,FALSE,0,Musical Instruments,0.27779321073392965,3,TRUE,TRUE,FALSE,5.192901293791388,-6.2766434893416445,TRUE,5088,musical_instruments,30,0.30515988227467217,Musical Instruments-electric guitar,12,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,179.99,3,2,5,6,4
FALSE,103,FALSE,4.6,Musical Instruments,40,FALSE,0,Musical Instruments,0,4,TRUE,TRUE,FALSE,5.347059910536027,-8.0519780789023,TRUE,664,musical_instruments,30,0.2596637615970501,Musical Instruments-electric guitar,13,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,209.99,3,2,4,2,9
FALSE,43,FALSE,4.4,Musical Instruments,49,FALSE,0,Musical Instruments,0,2,TRUE,TRUE,FALSE,4.787074989285704,-8.603187384583098,TRUE,860,musical_instruments,30,0.31365592161036965,Musical Instruments-electric guitar,14,FALSE,FALSE,FALSE,FALSE,1,2023-05-18,FALSE,FALSE,Purchase,119.95,5,3,9,6,7
FALSE,0,FALSE,3.9,Musical Instruments,62,FALSE,0,Musical Instruments,0,1,TRUE,TRUE,FALSE,7.4085245062702,-10.634050934481495,TRUE,14,musical_instruments,30,0.20350369249591724,Musical Instruments-electric guitar,15,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,1649.99,6,0,5,8,1
FALSE,50,FALSE,4.4,Musical Instruments,23,FALSE,0,Musical Instruments,0.17648096946879227,2,TRUE,TRUE,FALSE,5.135739611790679,-6.669498089857879,TRUE,594,musical_instruments,30,0.2875344072665242,Musical Instruments-electric guitar,16,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,169.99,5,4,7,6,8
FALSE,25,TRUE,4.5,Musical Instruments,52,FALSE,0,Musical Instruments,0,2,TRUE,TRUE,FALSE,5.17042717524212,-8.750366278367625,TRUE,272,musical_instruments,30,0.19399651204086202,Musical Instruments-electric guitar,17,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,175.99,4,2,5,6,3
FALSE,39,FALSE,4.4,Musical Instruments,42,FALSE,0,Musical Instruments,0,3,TRUE,FALSE,FALSE,5.075111313280621,-8.178358165605836,TRUE,816,musical_instruments,30,0.26875578484694235,Musical Instruments-electric guitar,18,FALSE,FALSE,FALSE,FALSE,7,2023-05-27,FALSE,FALSE,Purchase,159.99,4,3,5,0,7
FALSE,42,TRUE,4.6,Musical Instruments,58,FALSE,0,Musical Instruments,0,2,TRUE,TRUE,TRUE,5.2982673652979955,-9.29596745794362,TRUE,295,musical_instruments,30,0.2027341229867343,Musical Instruments-electric guitar,19,TRUE,FALSE,FALSE,FALSE,0,2023-05-23,FALSE,FALSE,Purchase,199.99,3,2,6,0,0
FALSE,56,FALSE,4.4,Musical Instruments,47,FALSE,0,Musical Instruments,0,2,TRUE,TRUE,FALSE,5.075111313280621,-8.514990767861038,TRUE,1116,musical_instruments,30,0.2588439065736759,Musical Instruments-electric guitar,20,TRUE,TRUE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,159.99,6,3,6,6,9
FALSE,9,FALSE,4.4,Musical Instruments,57,FALSE,0,Musical Instruments,0,3,TRUE,TRUE,TRUE,4.941499555261394,-9.137984709784043,TRUE,404,musical_instruments,30,0.28470976936337306,Musical Instruments-electric guitar,21,TRUE,TRUE,FALSE,TRUE,0,2023-05-22,FALSE,FALSE,Purchase,139.98,6,3,8,5,8
FALSE,375,TRUE,4.1,Office Products,30,FALSE,0,Office Products,0.3043610591764859,2,TRUE,TRUE,FALSE,5.438035829717119,-8.07558263667172,FALSE,1547,ce,30,0.49620159065923225,Office Products-inkjet printer,1,TRUE,FALSE,TRUE,TRUE,0,2023-05-22,FALSE,FALSE,Purchase,229.99,2,3,6,4,4
FALSE,918,FALSE,4.1,Office Products,1,FALSE,0,Office Products,0,2,TRUE,TRUE,FALSE,4.441356300749876,-3.912023005428146,TRUE,28155,ce,30,0.5387218146070158,Office Products-inkjet printer,2,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,84.89,2,3,7,6,3
FALSE,1000,TRUE,4.1,Office Products,8,FALSE,0,Office Products,0,2,TRUE,TRUE,FALSE,4.23410650459726,-5.814130531825066,FALSE,21998,office_electronics,30,1.0369800559542466,Office Products-inkjet printer,3,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,69,2,3,7,4,3
FALSE,488,FALSE,4.4,Office Products,9,FALSE,0,Office Products,0,2,TRUE,TRUE,FALSE,5.438035829717119,-5.953243334287785,FALSE,3369,ce,30,0.9962799664781294,Office Products-inkjet printer,4,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,229.99,7,2,4,2,4
FALSE,199,TRUE,4.2,Office Products,13,FALSE,0,Office Products,0,2,TRUE,TRUE,FALSE,4.3694478524670215,-7.236339342754344,FALSE,1639,ce,30,1.0897838686961987,Office Products-inkjet printer,5,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,79,1,3,7,9,0
FALSE,556,FALSE,4,Office Products,23,FALSE,0,Office Products,0.11113580795732385,2,TRUE,TRUE,FALSE,3.806440242853081,-7.727535110475448,FALSE,5043,ce,30,1.3147198239241744,Office Products-inkjet printer,6,TRUE,FALSE,TRUE,FALSE,0,2023-05-23,FALSE,FALSE,Purchase,44.99,4,4,9,6,7
FALSE,218,FALSE,4.2,Amazon Renewed,3,FALSE,0,Office Products,0,2,TRUE,TRUE,FALSE,4.248352374701448,-3.6109179126442243,FALSE,2882,ce,90,0.9108945599552102,Office Products-inkjet printer,7,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,69.99,0,3,8,5,4
FALSE,273,FALSE,4.1,Amazon Renewed,4,TRUE,0,Office Products,0,2,TRUE,TRUE,FALSE,4.605070180987758,-3.6635616461296463,FALSE,2162,ce,30,1.2827923441118068,Office Products-inkjet printer,8,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,99.99,4,3,7,5,2
FALSE,269,TRUE,4.1,Office Products,34,FALSE,0,Office Products,0,2,TRUE,FALSE,FALSE,5.002535915839606,-8.393216011596527,FALSE,1622,ce,30,1.050084662094544,Office Products-inkjet printer,9,FALSE,FALSE,FALSE,FALSE,0,2023-05-23,FALSE,FALSE,Purchase,148.79,2,5,6,3,4
FALSE,29,TRUE,4.1,Office Products,48,FALSE,0,Office Products,0,4,TRUE,TRUE,FALSE,6.109225360295226,-9.220191688026556,FALSE,116,ce,30,0.9232873243566163,Office Products-inkjet printer,10,TRUE,FALSE,TRUE,TRUE,0,2023-05-22,FALSE,FALSE,Purchase,449.99,5,4,4,4,3
FALSE,1000,TRUE,4.1,Office Products,10,FALSE,0,Office Products,0,1,TRUE,TRUE,FALSE,4.65386510752685,-6.405228458030842,FALSE,27041,ce,30,0.9565570251137769,Office Products-inkjet printer,11,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,104.99,2,4,8,5,1
FALSE,270,TRUE,4.3,Office Products,17,FALSE,0,Office Products,0,2,TRUE,TRUE,FALSE,5.293304824724492,-7.382124365737512,FALSE,1627,ce,30,0.6766435149363895,Office Products-inkjet printer,12,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,199,8,3,6,7,5
FALSE,437,FALSE,4.1,Office Products,33,FALSE,0,Office Products,0,2,TRUE,FALSE,FALSE,4.07753744390572,-8.250620082174692,FALSE,4475,office_electronics,30,1.229265023391671,Office Products-inkjet printer,13,FALSE,FALSE,FALSE,FALSE,0,2023-05-19,FALSE,FALSE,Purchase,59,1,4,9,7,9
FALSE,139,TRUE,4.2,Office Products,43,FALSE,0,Office Products,0,1,TRUE,FALSE,TRUE,4.605070180987758,-8.799812469525556,FALSE,980,ce,30,1.037868098134864,Office Products-inkjet printer,14,FALSE,FALSE,FALSE,FALSE,0,2023-05-19,FALSE,FALSE,Purchase,99.99,9,4,7,8,3
FALSE,116,TRUE,4.2,Office Products,29,FALSE,0,Office Products,0,2,TRUE,TRUE,FALSE,5.5606431687374025,-8.070593539949519,FALSE,412,ce,30,1.0574587310376062,Office Products-inkjet printer,15,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,259.99,1,2,8,1,8
FALSE,57,FALSE,4.1,Office Products,40,FALSE,0,Office Products,0,4,TRUE,TRUE,FALSE,5.438035829717119,-8.62371303479391,FALSE,194,ce,30,0.5958091485898355,Office Products-inkjet printer,16,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,229.99,2,6,6,4,2
FALSE,166,FALSE,4.2,Amazon Renewed,5,TRUE,0,Office Products,0,2,TRUE,TRUE,FALSE,4.867457524419928,-5.420534999272286,FALSE,1348,ce,30,0.9773424418337032,Office Products-inkjet printer,17,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,129.99,1,4,6,5,4
FALSE,557,FALSE,4.2,Office Products,56,FALSE,0,Office Products,0,1,TRUE,FALSE,TRUE,5.95599279779973,-10.161573447047902,FALSE,1652,ce,30,0.6711929674821712,Office Products-inkjet printer,18,FALSE,FALSE,FALSE,FALSE,2,2023-05-23,FALSE,FALSE,Purchase,386.06,1,5,6,1,6
FALSE,88,FALSE,4,Amazon Renewed,6,TRUE,0,Office Products,0,3,TRUE,TRUE,FALSE,5.075111313280621,-5.780743515792329,FALSE,313,ce,30,1.1862347031879314,Office Products-inkjet printer,19,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,159.99,5,3,7,4,1
FALSE,97,FALSE,3.9,Office Products,14,FALSE,0,Office Products,0,1,TRUE,TRUE,FALSE,5.7037491407673,-7.267525427828172,FALSE,290,ce,30,0.5944425894561739,Office Products-inkjet printer,20,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,299.99,7,5,7,0,1
FALSE,51,TRUE,4.2,Office Products,4,FALSE,0,Office Products,0,1,TRUE,TRUE,FALSE,4.605070180987758,-5.298317366548036,FALSE,1210,ce,30,0.7397641049118757,Office Products-inkjet printer,21,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,99.99,2,2,5,5,7
FALSE,600,FALSE,4.1,Office Products,6,FALSE,0,Office Products,0,1,TRUE,TRUE,FALSE,4.3819016268607305,-5.762051382780177,FALSE,18120,ce,30,0.6061317589430161,Office Products-inkjet printer,22,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,79.99,1,3,7,7,1
FALSE,487,FALSE,4.1,Office Products,11,FALSE,0,Office Products,0,2,TRUE,TRUE,FALSE,4.605070180987758,-6.9363427358340495,FALSE,8201,ce,30,0.5409900935811549,Office Products-inkjet printer,23,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,99.99,4,3,6,4,3
FALSE,213,TRUE,4.3,Office Products,16,FALSE,0,Office Products,0.15572864321608046,1,TRUE,TRUE,FALSE,5.293304824724492,-7.311886164077165,FALSE,2618,pc,30,1.0381527141451865,Office Products-inkjet printer,24,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,199,7,3,5,8,7
FALSE,336,FALSE,4.4,Amazon Renewed,1,FALSE,0,Office Products,0,2,TRUE,FALSE,FALSE,5.590949666381857,-3.044522437723423,FALSE,2052,ce,30,0.8666185669939247,Office Products-inkjet printer,25,FALSE,FALSE,FALSE,FALSE,4,2023-05-21,FALSE,FALSE,Purchase,267.99,6,3,5,4,1
FALSE,0,TRUE,4.5,Pet Supplies,63,FALSE,0,Pet Supplies,0,4,TRUE,FALSE,FALSE,2.790551422613954,-8.84779106484485,FALSE,473,pet_products,0,2.000434014210015,Pet Supplies-dog dental sticks,1,TRUE,TRUE,FALSE,TRUE,0,2023-05-22,FALSE,TRUE,lb,16.29,3,3,7,0,7
FALSE,0,TRUE,4.3,Pet Supplies,57,FALSE,0,Pet Supplies,0.13377926421404682,2,TRUE,FALSE,FALSE,1.0188473201992472,-8.034631032923107,FALSE,962,pet_products,0,2.0356161736428975,Pet Supplies-dog dental sticks,2,TRUE,FALSE,FALSE,TRUE,0,2023-05-22,TRUE,TRUE,oz,2.77,6,3,1,7,3
FALSE,0,FALSE,4,Pet Supplies,30,FALSE,0,Pet Supplies,0,2,TRUE,TRUE,FALSE,1.501852701754163,-5.953243334287785,FALSE,16420,pet_products,30,1.33458320545589,Pet Supplies-dog dental sticks,3,TRUE,FALSE,FALSE,TRUE,0,2023-05-22,TRUE,TRUE,Fl Oz,4.49,0,5,3,6,6
FALSE,0,TRUE,4.8,Pet Supplies,4,FALSE,0,Pet Supplies,0,3,TRUE,FALSE,FALSE,-0.7550225842780328,-2.995732273553991,FALSE,43795,pet_products,0,1.7755821363617668,Pet Supplies-dog dental sticks,4,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Count,0.47,1,1,3,0,5
FALSE,0,TRUE,4.8,Pet Supplies,17,FALSE,0,Pet Supplies,0,2,TRUE,FALSE,FALSE,-0.7550225842780328,-5.10594547390058,FALSE,16989,pet_products,0,1.4878379647724607,Pet Supplies-dog dental sticks,5,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Count,0.47,1,1,3,0,5
FALSE,0,TRUE,4.7,Pet Supplies,28,FALSE,0,Pet Supplies,0,3,TRUE,FALSE,FALSE,-1.7719568419318752,-5.910796644040527,FALSE,13151,pet_products,0,1.291486307231361,Pet Supplies-dog dental sticks,6,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Count,0.17,2,1,4,0,2
FALSE,0,TRUE,4.7,Pet Supplies,27,FALSE,0,Pet Supplies,0,4,TRUE,FALSE,FALSE,-1.8325814637483102,-5.8805329864007,FALSE,16480,pet_products,0,1.6571553253161153,Pet Supplies-dog dental sticks,7,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Count,0.16,2,1,4,1,3
FALSE,0,TRUE,4.5,Pet Supplies,51,FALSE,0,Pet Supplies,0,4,TRUE,FALSE,FALSE,-1.7719568419318752,-7.075808863978387,TRUE,7594,pet_products,0,2.0195219931129014,Pet Supplies-dog dental sticks,8,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Count,0.17,4,3,7,3,4
FALSE,0,TRUE,4.6,Pet Supplies,65,FALSE,0,Pet Supplies,0.8061224489795918,2,TRUE,FALSE,FALSE,-0.7765287894989963,-9.009936307631463,FALSE,1296,pet_products,0,1.314033527226492,Pet Supplies-dog dental sticks,9,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Count,0.46,2,2,5,2,9
FALSE,0,TRUE,4.6,Pet Supplies,46,FALSE,0,Pet Supplies,0.20037926675094805,3,TRUE,FALSE,FALSE,0.12221763272424911,-6.47543271670409,FALSE,4942,pet_products,0,1.7942891522091404,Pet Supplies-dog dental sticks,10,TRUE,FALSE,TRUE,TRUE,0,2023-05-22,TRUE,TRUE,Count,1.13,3,2,4,1,0
FALSE,0,TRUE,4.7,Pet Supplies,54,FALSE,0,Pet Supplies,0.6256157635467979,4,TRUE,FALSE,FALSE,2.3174737054877963,-7.229113877793302,FALSE,1589,pet_products,0,2.0153921444034024,Pet Supplies-dog dental sticks,11,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Count,10.15,3,2,4,9,3
FALSE,0,FALSE,4.4,Pet Supplies,43,FALSE,0,Pet Supplies,0,3,TRUE,TRUE,FALSE,1.4701758451005926,-6.415096959171596,TRUE,3800,pet_products,30,1.866922755759328,Pet Supplies-dog dental sticks,12,TRUE,TRUE,FALSE,FALSE,0,2023-05-22,TRUE,TRUE,Count,4.35,6,3,8,5,8
FALSE,0,FALSE,4.3,Pet Supplies,67,FALSE,0,Pet Supplies,0,2,TRUE,FALSE,FALSE,2.4840729690394228,-9.7818282639088,FALSE,279,pet_products,0,1.9658391895828866,Pet Supplies-dog dental sticks,13,TRUE,TRUE,FALSE,FALSE,0,2023-05-22,TRUE,TRUE,Count,11.99,5,3,1,5,5
FALSE,0,TRUE,4.5,Pet Supplies,64,FALSE,0,Pet Supplies,0,4,TRUE,FALSE,FALSE,2.790551422613954,-8.84779106484485,TRUE,473,pet_products,0,2.000434014210015,Pet Supplies-dog dental sticks,14,TRUE,TRUE,FALSE,FALSE,0,2023-05-22,FALSE,TRUE,lb,16.29,3,3,7,0,7
TRUE,0,FALSE,4.5,Pet Supplies,60,FALSE,0,Pet Supplies,0,5,TRUE,FALSE,FALSE,-0.9675840262617056,-8.120291313968561,FALSE,312,pet_products,0,1.8083783487173026,Pet Supplies-dog dental sticks,15,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Count,0.38,3,3,8,6,9
FALSE,0,TRUE,4.6,Pet Supplies,45,FALSE,0,Pet Supplies,0.20037926675094805,2,TRUE,FALSE,FALSE,-0.5621189181535413,-6.47543271670409,FALSE,4942,pet_products,0,1.8442552528142513,Pet Supplies-dog dental sticks,16,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,TRUE,TRUE,Count,0.57,3,2,4,1,0
FALSE,0,FALSE,4.8,Pet Supplies,5,FALSE,0,Pet Supplies,0,3,TRUE,FALSE,FALSE,2.87751164216656,-3.6635616461296463,FALSE,53098,pet_products,0,1.6143446522383629,Pet Supplies-dog dental sticks,17,FALSE,FALSE,FALSE,FALSE,2,2023-05-23,FALSE,FALSE,lb,17.77,1,1,2,8,8
FALSE,0,FALSE,4.4,Pet Supplies,66,FALSE,0,Pet Supplies,0,3,TRUE,TRUE,FALSE,-0.5108256237659907,-9.647885373547759,FALSE,325,pet_products,30,1.9956790159880902,Pet Supplies-dog dental sticks,18,TRUE,TRUE,FALSE,TRUE,0,2023-05-22,FALSE,TRUE,Count,0.6,4,4,0,2,0
FALSE,0,TRUE,4.6,Pet Supplies,62,FALSE,0,Pet Supplies,0,5,TRUE,FALSE,FALSE,-0.4942963218147801,-8.420902531097951,FALSE,388,pet_products,0,1.819368750698943,Pet Supplies-dog dental sticks,19,TRUE,FALSE,FALSE,TRUE,0,2023-05-22,FALSE,TRUE,Count,0.61,4,1,4,0,0
FALSE,0,TRUE,4.5,Beauty & Personal Care,83,FALSE,0,Premium Beauty,0,1,TRUE,FALSE,FALSE,2.4159137783010487,-11.380661839817389,FALSE,247,prestige_beauty,0,0.37539044167268815,Premium Beauty-designer cologne,1,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Ounce,11.2,5,2,7,4,3
FALSE,195,FALSE,4.4,Tools & Home Improvement,2,FALSE,0,Smart Home,0,1,TRUE,TRUE,FALSE,5.192901293791388,-6.42648845745769,FALSE,2472,photo,30,0.12716746596479922,Smart Home-ring doorbell,1,TRUE,FALSE,TRUE,TRUE,0,2023-05-22,FALSE,FALSE,Purchase,179.99,7,3,5,1,4
FALSE,67,FALSE,4.2,Tools & Home Improvement,22,FALSE,0,Smart Home,0,2,TRUE,TRUE,FALSE,4.700389452569025,-9.113609183016411,FALSE,100,photo,30,0.1357324970259671,Smart Home-ring doorbell,2,TRUE,FALSE,FALSE,TRUE,0,2023-05-22,TRUE,FALSE,Purchase,109.99,9,3,0,9,0
FALSE,0,FALSE,4.5,Software,1,FALSE,0,Software,0,2,TRUE,TRUE,TRUE,5.28269598564508,-3.6888794541139363,TRUE,8568,software,30,0.44827144995269674,Software-microsoft windows 10,1,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,196.9,7,1,5,1,5
FALSE,0,FALSE,4.4,Software,4,FALSE,0,Software,0,2,TRUE,TRUE,FALSE,4.912581353620868,-3.7376696182833684,FALSE,709,digital_software,30,0.37536409206325194,Software-microsoft windows 10,2,TRUE,FALSE,TRUE,FALSE,0,2023-06-14,FALSE,FALSE,Purchase,135.99,7,2,5,2,4
FALSE,0,TRUE,4.1,Software,6,FALSE,0,Software,0,3,TRUE,TRUE,FALSE,2.1972245773362196,-4.727387818712341,FALSE,1236,software,30,0.37084020606455,Software-microsoft windows 10,3,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,9,0,6,9,6,8
FALSE,0,FALSE,3.9,Software,5,FALSE,0,Software,0.14686716791979948,1,TRUE,TRUE,FALSE,2.9932291433358724,-4.543294782270004,FALSE,1456,software,30,-0.21823447848031213,Software-microsoft windows 10,4,TRUE,TRUE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,19.95,8,4,8,1,0
FALSE,98,FALSE,4.7,Sports & Outdoors,9,FALSE,0,Sports & Outdoors,0,2,TRUE,TRUE,FALSE,2.830267833826459,-6.484635235635252,FALSE,17693,sports,30,0.6847189662313914,Sports & Outdoors-soccer ball,1,TRUE,FALSE,TRUE,TRUE,0,2023-05-22,FALSE,FALSE,Purchase,16.95,3,1,4,0,2
FALSE,12,FALSE,4.6,Sports & Outdoors,57,FALSE,0,Sports & Outdoors,0,4,TRUE,TRUE,FALSE,3.08876713952118,-9.620328568811932,FALSE,5245,sports,30,0.6389211324686218,Sports & Outdoors-soccer ball,2,TRUE,FALSE,TRUE,TRUE,0,2023-05-22,FALSE,FALSE,Purchase,21.95,4,2,4,2,8
FALSE,20,TRUE,4.7,Sports & Outdoors,4,FALSE,0,Sports & Outdoors,0,2,TRUE,TRUE,FALSE,2.8892600290434745,-5.303304908059076,FALSE,7940,sports,30,0.6567777196999928,Sports & Outdoors-soccer ball,3,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,17.98,3,1,3,1,1
FALSE,21,FALSE,4.2,Sports & Outdoors,12,FALSE,0,Sports & Outdoors,0.40040040040040037,2,TRUE,TRUE,FALSE,2.301584592660462,-6.565264970035361,FALSE,3837,sports,30,0.6938984862759764,Sports & Outdoors-soccer ball,4,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,9.99,0,4,9,3,5
